year,season,scheme,state,district.farmerCount,district.application.loanee,district.nonLoanee,district.areaInsured (th.ha),district.sumInsured (lac.),district.farmerShare (lac.),district.goiShare (lac.),district.stateShare (lac.),district.gender.male (%),district.gender.female (%),district.gender.transgender (%),district.category.sc (%),district.category.st (%),district.category.obc (%),district.category.gen (%),district.type.marginal (%),district.type.small (%),district.type.other (%),district.iuCount,district.updatedAt,district.districtName,district.districtCode,district.scheme,district.grossPremium (lac.),district.nextLevelParams
2018,Kharif,WBCIS,KERALA,12614,12128.0,1395,10.71,5388.6,110.9,386.66,386.66,71.81,27.85,0.34,0.98,0.04,76.77,22.21,17.24,60.37,22.39,74,11-02-2023 01:02 AM,Palakkad,593,02,884.22,levelCode=593&levelNo=3&stateCode=32&year=2018&seasonCode=01&schemeCode=02
2018,Kharif,WBCIS,KERALA,38,38.0,0,0.01,8.27,0.4133,0.2893,0.2893,47.37,52.63,0.0,0.0,0.0,42.11,57.89,97.37,0.0,2.63,3,11-02-2023 01:02 AM,Thiruvananthapuram,601,02,0.99,levelCode=601&levelNo=3&stateCode=32&year=2018&seasonCode=01&schemeCode=02
2018,Kharif,WBCIS,KERALA,761,840.0,47,0.21,107.62,2.61,4.78,4.78,65.39,34.39,0.22,5.75,1.92,34.39,57.94,10.37,85.79,3.84,61,11-02-2023 01:02 AM,Thrissur,594,02,12.17,levelCode=594&levelNo=3&stateCode=32&year=2018&seasonCode=01&schemeCode=02
2018,Kharif,WBCIS,KERALA,651,1024.0,0,0.48,326.41,16.2,9.26,9.26,87.11,12.89,0.0,0.49,0.39,20.41,78.71,58.69,31.93,9.38,25,11-02-2023 01:02 AM,Wayanad,590,02,34.72,levelCode=590&levelNo=3&stateCode=32&year=2018&seasonCode=01&schemeCode=02
2018,Kharif,WBCIS,MADHYA PRADESH,926,984.0,27,2.13,1744.33,87.22,69.3,69.3,98.71,1.19,0.1,3.26,1.48,63.3,31.96,1.98,4.25,93.77,9,11-02-2023 01:02 AM,Agar Malwa,913,02,225.82,levelCode=913&levelNo=3&stateCode=23&year=2018&seasonCode=01&schemeCode=02
2018,Kharif,WBCIS,MADHYA PRADESH,2804,4014.0,44,0.3,202.4,10.12,1.01,1.01,93.84,6.16,-0.0,0.1,99.19,0.39,0.32,0.47,99.21,0.32,6,11-02-2023 01:02 AM,Alirajpur,465,02,12.14,levelCode=465&levelNo=3&stateCode=23&year=2018&seasonCode=01&schemeCode=02
2018,Kharif,WBCIS,MADHYA PRADESH,39,0.0,55,0.01,4.91,0.2457,0.7272,0.7272,90.91,9.09,0.0,30.91,16.36,12.73,40.0,0.0,100.0,0.0,8,11-02-2023 01:02 AM,Anuppur,461,02,1.7,levelCode=461&levelNo=3&stateCode=23&year=2018&seasonCode=01&schemeCode=02
2018,Kharif,WBCIS,MADHYA PRADESH,4,2.0,2,0.0,1.3,0.0648,0.0678,0.0678,100.0,0.0,0.0,50.0,0.0,0.0,50.0,25.0,25.0,50.0,3,11-02-2023 01:02 AM,Ashoknagar,459,02,0.2,levelCode=459&levelNo=3&stateCode=23&year=2018&seasonCode=01&schemeCode=02
2018,Kharif,WBCIS,MADHYA PRADESH,4302,4243.0,181,4.09,3066.66,153.33,66.25,66.25,90.46,9.43,0.11,2.44,32.59,48.85,16.12,19.39,47.38,33.23,9,11-02-2023 01:02 AM,Barwani,441,02,285.83,levelCode=441&levelNo=3&stateCode=23&year=2018&seasonCode=01&schemeCode=02
2018,Kharif,WBCIS,MADHYA PRADESH,589,217.0,443,0.24,168.27,8.41,2.13,2.13,87.42,12.58,-0.0,5.76,29.39,59.55,5.3,16.06,65.61,18.33,19,11-02-2023 01:02 AM,Betul,447,02,12.67,levelCode=447&levelNo=3&stateCode=23&year=2018&seasonCode=01&schemeCode=02
2018,Kharif,WBCIS,MADHYA PRADESH,32,1.0,37,0.0,0.9127,0.0456,0.0144,0.0144,97.37,2.63,-0.0,13.16,0.0,60.53,26.31,21.05,50.0,28.95,12,11-02-2023 01:02 AM,Bhind,420,02,0.07,levelCode=420&levelNo=3&stateCode=23&year=2018&seasonCode=01&schemeCode=02
2018,Kharif,WBCIS,MADHYA PRADESH,25,2.0,23,0.01,5.02,0.2508,0.4898,0.4898,96.0,4.0,0.0,4.0,4.0,40.0,52.0,4.0,84.0,12.0,3,11-02-2023 01:02 AM,Bhopal,444,02,1.23,levelCode=444&levelNo=3&stateCode=23&year=2018&seasonCode=01&schemeCode=02
2018,Kharif,WBCIS,MADHYA PRADESH,15883,16827.0,61,22.08,33083.46,1654.17,1306.03,1306.03,73.9,26.05,0.05,2.72,5.36,73.27,18.65,17.99,65.8,16.21,6,11-02-2023 01:02 AM,Burhanpur,467,02,4266.23,levelCode=467&levelNo=3&stateCode=23&year=2018&seasonCode=01&schemeCode=02
2018,Kharif,WBCIS,MADHYA PRADESH,15,0.0,17,0.0,0.8999,0.045,0.0582,0.0582,82.35,17.65,0.0,5.88,41.18,0.0,52.94,0.0,100.0,0.0,4,11-02-2023 01:02 AM,Chhatarpur,425,02,0.16,levelCode=425&levelNo=3&stateCode=23&year=2018&seasonCode=01&schemeCode=02
2018,Kharif,WBCIS,MADHYA PRADESH,3760,4284.0,41,2.33,1823.88,91.19,51.88,51.88,82.47,17.5,0.03,3.28,8.67,68.12,19.93,17.39,60.02,22.59,22,11-02-2023 01:02 AM,Chhindwara,455,02,194.95,levelCode=455&levelNo=3&stateCode=23&year=2018&seasonCode=01&schemeCode=02
2018,Kharif,WBCIS,MADHYA PRADESH,6,2.0,5,0.01,3.54,0.177,0.0885,0.0885,71.43,28.57,-0.0,0.0,0.0,57.14,42.86,0.0,85.71,14.29,4,11-02-2023 01:02 AM,Datia,422,02,0.35,levelCode=422&levelNo=3&stateCode=23&year=2018&seasonCode=01&schemeCode=02
2018,Kharif,WBCIS,MADHYA PRADESH,37,40.0,0,0.05,34.66,1.73,1.68,1.68,92.5,7.5,0.0,2.5,0.0,52.5,45.0,0.0,7.5,92.5,10,11-02-2023 01:02 AM,Dewas,437,02,5.09,levelCode=437&levelNo=3&stateCode=23&year=2018&seasonCode=01&schemeCode=02
2018,Kharif,WBCIS,MADHYA PRADESH,23285,25707.0,15,14.73,10345.11,517.26,282.1,282.1,86.8,13.12,0.08,0.76,39.26,46.36,13.62,21.48,61.58,16.94,18,11-02-2023 01:02 AM,Dhar,438,02,1081.46,levelCode=438&levelNo=3&stateCode=23&year=2018&seasonCode=01&schemeCode=02
2018,Kharif,WBCIS,MADHYA PRADESH,9,2.0,9,0.01,3.51,0.1754,0.1606,0.1606,90.91,9.09,0.0,0.0,18.18,81.82,0.0,0.0,81.82,18.18,3,11-02-2023 01:02 AM,Guna,458,02,0.5,levelCode=458&levelNo=3&stateCode=23&year=2018&seasonCode=01&schemeCode=02
2018,Kharif,WBCIS,MADHYA PRADESH,71,18.0,60,0.02,14.33,0.7164,0.153,0.153,94.87,5.13,-0.0,7.69,0.0,71.79,20.52,10.26,69.23,20.51,13,11-02-2023 01:02 AM,Gwalior,421,02,1.02,levelCode=421&levelNo=3&stateCode=23&year=2018&seasonCode=01&schemeCode=02
2018,Kharif,WBCIS,MADHYA PRADESH,2,2.0,0,0.0,1.42,0.0711,0.0078,0.0078,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,2,11-02-2023 01:02 AM,Harda,448,02,0.09,levelCode=448&levelNo=3&stateCode=23&year=2018&seasonCode=01&schemeCode=02
2018,Kharif,WBCIS,MADHYA PRADESH,28,10.0,30,0.02,13.58,0.679,0.2227,0.2227,82.5,17.5,0.0,7.5,2.5,30.0,60.0,7.5,70.0,22.5,12,11-02-2023 01:02 AM,Hoshangabad,449,02,1.12,levelCode=449&levelNo=3&stateCode=23&year=2018&seasonCode=01&schemeCode=02
2018,Kharif,WBCIS,MADHYA PRADESH,62,65.0,1,0.12,78.86,3.94,11.91,11.91,75.76,24.24,-0.0,0.0,0.0,75.76,24.24,30.3,56.06,13.64,8,11-02-2023 01:02 AM,Indore,439,02,27.76,levelCode=439&levelNo=3&stateCode=23&year=2018&seasonCode=01&schemeCode=02
2018,Kharif,WBCIS,MADHYA PRADESH,35,18.0,22,0.01,3.3,0.165,0.0677,0.0677,95.0,5.0,0.0,2.5,0.0,77.5,20.0,0.0,87.5,12.5,10,11-02-2023 01:02 AM,Jabalpur,451,02,0.3,levelCode=451&levelNo=3&stateCode=23&year=2018&seasonCode=01&schemeCode=02
2018,Kharif,WBCIS,MADHYA PRADESH,13598,20252.0,156,3.36,2177.12,108.86,41.94,41.94,89.8,10.15,0.05,0.52,75.5,15.34,8.64,2.99,92.76,4.25,7,11-02-2023 01:02 AM,Jhabua,464,02,192.74,levelCode=464&levelNo=3&stateCode=23&year=2018&seasonCode=01&schemeCode=02
2018,Kharif,WBCIS,MADHYA PRADESH,41,16.0,33,0.02,15.66,0.7831,0.2972,0.2972,87.76,12.24,-0.0,0.0,0.0,87.76,12.24,22.45,77.55,0.0,9,11-02-2023 01:02 AM,Katni,450,02,1.38,levelCode=450&levelNo=3&stateCode=23&year=2018&seasonCode=01&schemeCode=02
2018,Kharif,WBCIS,MADHYA PRADESH,2968,3377.0,33,2.3,1528.11,76.41,40.67,40.67,86.25,13.72,0.03,2.58,5.1,52.82,39.5,13.75,50.0,36.25,17,11-02-2023 01:02 AM,Khandwa (East Nimar),466,02,157.75,levelCode=466&levelNo=3&stateCode=23&year=2018&seasonCode=01&schemeCode=02
2018,Kharif,WBCIS,MADHYA PRADESH,38969,39685.0,98,24.3,16659.39,832.97,510.74,510.74,85.34,14.56,0.1,3.26,15.25,64.33,17.16,29.19,47.48,23.33,15,11-02-2023 01:02 AM,Khargone (West Nimar),440,02,1854.45,levelCode=440&levelNo=3&stateCode=23&year=2018&seasonCode=01&schemeCode=02
2018,Kharif,WBCIS,MADHYA PRADESH,64,22.0,65,0.03,17.28,0.8642,0.2633,0.2633,78.16,21.84,0.0,0.0,59.77,29.89,10.34,35.63,60.92,3.45,5,11-02-2023 01:02 AM,Mandla,454,02,1.39,levelCode=454&levelNo=3&stateCode=23&year=2018&seasonCode=01&schemeCode=02
2018,Kharif,WBCIS,MADHYA PRADESH,665,741.0,19,0.47,362.53,18.13,8.52,8.52,99.34,0.66,-0.0,1.32,0.92,88.16,9.6,0.39,2.89,96.72,11,11-02-2023 01:02 AM,Mandsaur,433,02,35.17,levelCode=433&levelNo=3&stateCode=23&year=2018&seasonCode=01&schemeCode=02
2018,Kharif,WBCIS,MADHYA PRADESH,299,0.0,368,0.01,6.56,0.3278,0.1799,0.1799,93.21,6.79,0.0,20.11,1.36,53.26,25.27,8.97,89.4,1.63,29,11-02-2023 01:02 AM,Morena,419,02,0.69,levelCode=419&levelNo=3&stateCode=23&year=2018&seasonCode=01&schemeCode=02
2018,Kharif,WBCIS,MADHYA PRADESH,38,1.0,47,0.0,0.9392,0.047,0.0141,0.0141,89.58,10.42,0.0,2.08,0.0,83.33,14.59,0.0,83.33,16.67,10,11-02-2023 01:02 AM,Narsimhapur,452,02,0.08,levelCode=452&levelNo=3&stateCode=23&year=2018&seasonCode=01&schemeCode=02
2018,Kharif,WBCIS,MADHYA PRADESH,58,33.0,28,0.06,44.63,2.23,0.267,0.267,90.16,9.84,0.0,0.0,3.28,86.89,9.83,1.64,40.98,57.38,8,11-02-2023 01:02 AM,Neemuch,432,02,2.76,levelCode=432&levelNo=3&stateCode=23&year=2018&seasonCode=01&schemeCode=02
2018,Kharif,WBCIS,MADHYA PRADESH,7,0.0,9,0.0,0.5181,0.0259,0.0278,0.0278,100.0,0.0,0.0,0.0,0.0,11.11,88.89,0.0,88.89,11.11,3,11-02-2023 01:02 AM,Panna,426,02,0.08,levelCode=426&levelNo=3&stateCode=23&year=2018&seasonCode=01&schemeCode=02
2018,Kharif,WBCIS,MADHYA PRADESH,28,29.0,11,0.02,14.55,0.7276,1.39,1.39,100.0,0.0,0.0,0.0,2.5,65.0,32.5,0.0,25.0,75.0,11,11-02-2023 01:02 AM,Raisen,446,02,3.51,levelCode=446&levelNo=3&stateCode=23&year=2018&seasonCode=01&schemeCode=02
2018,Kharif,WBCIS,MADHYA PRADESH,338,199.0,157,0.47,382.09,19.1,5.76,5.76,94.94,4.49,0.57,1.12,0.84,49.72,48.32,7.02,28.65,64.33,17,11-02-2023 01:02 AM,Rajgarh,442,02,30.62,levelCode=442&levelNo=3&stateCode=23&year=2018&seasonCode=01&schemeCode=02
2018,Kharif,WBCIS,MADHYA PRADESH,2617,2808.0,27,1.22,784.17,39.21,16.43,16.43,82.57,17.39,0.04,3.07,6.07,77.11,13.75,7.3,55.66,37.04,12,11-02-2023 01:02 AM,Ratlam,434,02,72.07,levelCode=434&levelNo=3&stateCode=23&year=2018&seasonCode=01&schemeCode=02
2018,Kharif,WBCIS,MADHYA PRADESH,93,113.0,0,0.04,24.3,1.21,0.6014,0.6014,93.81,6.19,-0.0,0.88,0.0,49.56,49.56,23.01,66.37,10.62,13,11-02-2023 01:02 AM,Rewa,430,02,2.41,levelCode=430&levelNo=3&stateCode=23&year=2018&seasonCode=01&schemeCode=02
2018,Kharif,WBCIS,MADHYA PRADESH,45,17.0,53,0.14,90.33,4.52,10.03,10.03,87.14,12.86,0.0,0.0,5.71,51.43,42.86,7.14,75.71,17.15,13,11-02-2023 01:02 AM,Sagar,427,02,24.58,levelCode=427&levelNo=3&stateCode=23&year=2018&seasonCode=01&schemeCode=02
2018,Kharif,WBCIS,MADHYA PRADESH,71,68.0,3,0.03,18.87,0.9437,0.4672,0.4672,91.55,8.45,0.0,2.82,0.0,54.93,42.25,4.23,18.31,77.46,21,11-02-2023 01:02 AM,Satna,429,02,1.88,levelCode=429&levelNo=3&stateCode=23&year=2018&seasonCode=01&schemeCode=02
2018,Kharif,WBCIS,MADHYA PRADESH,61,80.0,2,0.07,41.68,2.08,1.53,1.53,96.34,3.66,-0.0,6.1,0.0,78.05,15.85,17.07,4.88,78.05,13,11-02-2023 01:02 AM,Sehore,445,02,5.14,levelCode=445&levelNo=3&stateCode=23&year=2018&seasonCode=01&schemeCode=02
2018,Kharif,WBCIS,MADHYA PRADESH,109,130.0,37,0.07,44.42,2.22,1.48,1.48,79.64,20.36,0.0,0.6,4.79,48.5,46.11,8.38,50.9,40.72,9,11-02-2023 01:02 AM,Seoni,456,02,5.18,levelCode=456&levelNo=3&stateCode=23&year=2018&seasonCode=01&schemeCode=02
2018,Kharif,WBCIS,MADHYA PRADESH,1,1.0,0,0.0,0.0614,0.0031,0.0003,0.0003,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,1,11-02-2023 01:02 AM,Shahdol,460,02,0.0,levelCode=460&levelNo=3&stateCode=23&year=2018&seasonCode=01&schemeCode=02
2018,Kharif,WBCIS,MADHYA PRADESH,537,465.0,107,0.74,577.68,28.88,18.26,18.26,92.31,7.52,0.17,2.8,0.87,70.1,26.23,10.14,30.77,59.09,4,11-02-2023 01:02 AM,Shajapur,436,02,65.4,levelCode=436&levelNo=3&stateCode=23&year=2018&seasonCode=01&schemeCode=02
2018,Kharif,WBCIS,MADHYA PRADESH,3,0.0,3,0.0,0.5714,0.0286,0.0143,0.0143,100.0,0.0,0.0,33.33,0.0,66.67,0.0,0.0,100.0,0.0,2,11-02-2023 01:02 AM,Sheopur,418,02,0.06,levelCode=418&levelNo=3&stateCode=23&year=2018&seasonCode=01&schemeCode=02
2018,Kharif,WBCIS,MADHYA PRADESH,1016,1026.0,13,1.1,694.13,34.71,20.82,20.82,91.82,7.6,0.58,7.7,1.44,81.14,9.72,12.51,28.87,58.62,10,11-02-2023 01:02 AM,Shivpuri,423,02,76.35,levelCode=423&levelNo=3&stateCode=23&year=2018&seasonCode=01&schemeCode=02
2018,Kharif,WBCIS,MADHYA PRADESH,4,0.0,5,0.0,0.321,0.016,0.0149,0.0149,100.0,0.0,0.0,0.0,0.0,100.0,0.0,40.0,60.0,0.0,2,11-02-2023 01:02 AM,Sidhi,462,02,0.05,levelCode=462&levelNo=3&stateCode=23&year=2018&seasonCode=01&schemeCode=02
2018,Kharif,WBCIS,MADHYA PRADESH,11,0.0,12,0.0,0.9052,0.0453,0.0398,0.0398,100.0,0.0,0.0,0.0,0.0,83.33,16.67,50.0,25.0,25.0,5,11-02-2023 01:02 AM,Singrauli,463,02,0.12,levelCode=463&levelNo=3&stateCode=23&year=2018&seasonCode=01&schemeCode=02
2018,Kharif,WBCIS,MADHYA PRADESH,90,1.0,92,0.0,2.83,0.1417,0.0156,0.0156,96.77,3.23,0.0,6.45,2.15,53.76,37.64,1.08,89.25,9.67,8,11-02-2023 01:02 AM,Tikamgarh,424,02,0.17,levelCode=424&levelNo=3&stateCode=23&year=2018&seasonCode=01&schemeCode=02
2018,Kharif,WBCIS,MADHYA PRADESH,253,258.0,47,0.27,189.97,9.5,2.01,2.01,97.05,2.62,0.33,3.93,0.33,59.67,36.07,8.85,14.75,76.4,19,11-02-2023 01:02 AM,Ujjain,435,02,13.52,levelCode=435&levelNo=3&stateCode=23&year=2018&seasonCode=01&schemeCode=02
2018,Kharif,WBCIS,MADHYA PRADESH,14,0.0,14,0.0,0.0885,0.0044,0.0013,0.0013,92.86,7.14,0.0,0.0,21.43,64.29,14.28,0.0,92.86,7.14,5,11-02-2023 01:02 AM,Umaria,431,02,0.01,levelCode=431&levelNo=3&stateCode=23&year=2018&seasonCode=01&schemeCode=02
2018,Kharif,WBCIS,MADHYA PRADESH,23,10.0,15,0.01,7.72,0.3859,0.1639,0.1639,92.0,8.0,0.0,0.0,0.0,84.0,16.0,0.0,60.0,40.0,6,11-02-2023 01:02 AM,Vidisha,443,02,0.71,levelCode=443&levelNo=3&stateCode=23&year=2018&seasonCode=01&schemeCode=02
2018,Kharif,WBCIS,MAHARASHTRA,28883,17966.0,12700,25.46,30002.77,1500.14,8507.56,8507.56,82.82,17.14,0.04,0.47,0.29,8.96,90.28,11.5,76.67,11.83,93,11-02-2023 01:02 AM,Ahmadnagar,522,02,18515.26,levelCode=522&levelNo=3&stateCode=27&year=2018&seasonCode=01&schemeCode=02
2018,Kharif,WBCIS,MAHARASHTRA,982,118.0,939,1.26,968.19,48.41,90.86,90.86,81.93,17.98,0.09,1.32,2.84,57.71,38.13,44.65,45.98,9.37,9,11-02-2023 01:02 AM,Akola,501,02,230.13,levelCode=501&levelNo=3&stateCode=27&year=2018&seasonCode=01&schemeCode=02
2018,Kharif,WBCIS,MAHARASHTRA,2552,2283.0,429,3.73,2874.86,143.74,222.47,222.47,85.18,14.71,0.11,3.1,0.77,71.24,24.89,13.79,60.88,25.33,60,11-02-2023 01:02 AM,Amravati,503,02,588.68,levelCode=503&levelNo=3&stateCode=27&year=2018&seasonCode=01&schemeCode=02
2018,Kharif,WBCIS,MAHARASHTRA,13245,4070.0,10825,12.34,12287.17,614.36,1836.86,1836.86,84.04,15.84,0.12,0.74,0.19,11.82,87.25,18.56,70.63,10.81,47,11-02-2023 01:02 AM,Aurangabad,515,02,4288.08,levelCode=515&levelNo=3&stateCode=27&year=2018&seasonCode=01&schemeCode=02
2018,Kharif,WBCIS,MAHARASHTRA,4177,172.0,4232,3.34,3619.34,180.97,1119.79,1119.79,82.45,17.55,-0.0,1.34,0.64,16.71,81.31,12.51,71.28,16.21,56,11-02-2023 01:02 AM,Bid,523,02,2420.55,levelCode=523&levelNo=3&stateCode=27&year=2018&seasonCode=01&schemeCode=02
2018,Kharif,WBCIS,MAHARASHTRA,795,28.0,823,1.09,898.42,44.92,114.38,114.38,77.44,22.44,0.12,1.53,0.94,49.47,48.06,9.75,81.43,8.82,19,11-02-2023 01:02 AM,Buldana,500,02,273.68,levelCode=500&levelNo=3&stateCode=27&year=2018&seasonCode=01&schemeCode=02
2018,Kharif,WBCIS,MAHARASHTRA,1533,1061.0,643,1.92,2323.85,116.19,464.77,464.77,78.99,20.77,0.24,0.82,2.11,55.52,41.55,17.49,70.42,12.09,30,11-02-2023 01:02 AM,Dhule,498,02,1045.73,levelCode=498&levelNo=3&stateCode=27&year=2018&seasonCode=01&schemeCode=02
2018,Kharif,WBCIS,MAHARASHTRA,94,73.0,36,0.09,71.86,3.59,5.63,5.63,95.41,3.67,0.92,3.67,0.0,11.93,84.4,1.83,34.86,63.31,18,11-02-2023 01:02 AM,Hingoli,512,02,14.85,levelCode=512&levelNo=3&stateCode=27&year=2018&seasonCode=01&schemeCode=02
2018,Kharif,WBCIS,MAHARASHTRA,194,174.0,31,0.3,337.86,16.89,92.09,92.09,85.37,14.63,-0.0,0.0,0.49,41.95,57.56,13.17,42.44,44.39,42,11-02-2023 01:02 AM,Jalgaon,499,02,201.07,levelCode=499&levelNo=3&stateCode=27&year=2018&seasonCode=01&schemeCode=02
2018,Kharif,WBCIS,MAHARASHTRA,13769,2351.0,13071,13.19,12404.75,620.24,1966.14,1966.14,81.18,18.78,0.04,1.02,0.24,13.87,84.87,7.5,85.59,6.91,44,11-02-2023 01:02 AM,Jalna,514,02,4552.52,levelCode=514&levelNo=3&stateCode=27&year=2018&seasonCode=01&schemeCode=02
2018,Kharif,WBCIS,MAHARASHTRA,116,27.0,104,0.14,163.83,8.19,40.96,40.96,91.6,8.4,0.0,0.0,0.0,15.27,84.73,3.05,51.15,45.8,13,11-02-2023 01:02 AM,Latur,524,02,90.11,levelCode=524&levelNo=3&stateCode=27&year=2018&seasonCode=01&schemeCode=02
2018,Kharif,WBCIS,MAHARASHTRA,2390,2586.0,26,2.54,1958.83,97.94,134.48,134.48,88.55,11.41,0.04,3.79,2.14,67.42,26.65,11.18,48.93,39.89,37,11-02-2023 01:02 AM,Nagpur,505,02,366.9,levelCode=505&levelNo=3&stateCode=27&year=2018&seasonCode=01&schemeCode=02
2018,Kharif,WBCIS,MAHARASHTRA,44,8.0,37,0.06,46.16,2.31,6.92,6.92,64.44,35.56,0.0,0.0,0.0,11.11,88.89,8.89,57.78,33.33,3,11-02-2023 01:02 AM,Nanded,511,02,16.15,levelCode=511&levelNo=3&stateCode=27&year=2018&seasonCode=01&schemeCode=02
2018,Kharif,WBCIS,MAHARASHTRA,4588,3529.0,1444,5.21,6301.04,315.05,1417.72,1417.72,81.34,18.6,0.06,0.38,0.08,32.13,67.41,17.84,65.9,16.26,44,11-02-2023 01:02 AM,Nashik,516,02,3150.49,levelCode=516&levelNo=3&stateCode=27&year=2018&seasonCode=01&schemeCode=02
2018,Kharif,WBCIS,MAHARASHTRA,115,51.0,70,0.14,174.35,8.72,35.74,35.74,87.6,12.4,0.0,2.48,0.0,10.74,86.78,12.4,42.98,44.62,29,11-02-2023 01:02 AM,Osmanabad,525,02,80.2,levelCode=525&levelNo=3&stateCode=27&year=2018&seasonCode=01&schemeCode=02
2018,Kharif,WBCIS,MAHARASHTRA,1489,549.0,2534,3.47,1908.07,95.4,177.64,177.64,77.98,21.93,0.09,0.84,8.47,22.25,68.44,37.82,38.7,23.48,19,11-02-2023 01:02 AM,Palghar,919,02,450.68,levelCode=919&levelNo=3&stateCode=27&year=2018&seasonCode=01&schemeCode=02
2018,Kharif,WBCIS,MAHARASHTRA,315,29.0,295,0.28,211.93,10.6,10.6,10.6,80.86,19.14,0.0,0.0,0.0,8.02,91.98,7.41,67.28,25.31,6,11-02-2023 01:02 AM,Parbhani,513,02,31.8,levelCode=513&levelNo=3&stateCode=27&year=2018&seasonCode=01&schemeCode=02
2018,Kharif,WBCIS,MAHARASHTRA,3810,2810.0,1056,3.83,4632.13,231.61,1157.39,1157.39,85.8,14.05,0.15,0.34,0.34,12.21,87.11,18.44,65.8,15.76,47,11-02-2023 01:02 AM,Pune,521,02,2546.39,levelCode=521&levelNo=3&stateCode=27&year=2018&seasonCode=01&schemeCode=02
2018,Kharif,WBCIS,MAHARASHTRA,23920,8496.0,15933,17.7,21417.29,1070.86,5655.27,5655.27,90.31,9.69,-0.0,88.48,0.08,2.65,8.79,1.27,34.65,64.08,31,11-02-2023 01:02 AM,Sangli,531,02,12381.4,levelCode=531&levelNo=3&stateCode=27&year=2018&seasonCode=01&schemeCode=02
2018,Kharif,WBCIS,MAHARASHTRA,3700,3577.0,161,2.63,3178.61,158.93,917.82,917.82,86.62,13.35,0.03,2.25,0.94,30.98,65.83,12.07,74.02,13.91,26,11-02-2023 01:02 AM,Satara,527,02,1994.57,levelCode=527&levelNo=3&stateCode=27&year=2018&seasonCode=01&schemeCode=02
2018,Kharif,WBCIS,MAHARASHTRA,19027,14534.0,5411,20.21,24453.78,1222.69,6015.63,6015.63,88.63,11.33,0.04,2.67,0.71,29.72,66.9,17.35,56.27,26.38,82,11-02-2023 01:02 AM,Solapur,526,02,13253.95,levelCode=526&levelNo=3&stateCode=27&year=2018&seasonCode=01&schemeCode=02
2018,Kharif,WBCIS,MAHARASHTRA,12,0.0,13,0.01,4.92,0.2461,1.72,1.72,76.92,23.08,0.0,0.0,0.0,46.15,53.85,0.0,100.0,0.0,3,11-02-2023 01:02 AM,Thane,517,02,3.69,levelCode=517&levelNo=3&stateCode=27&year=2018&seasonCode=01&schemeCode=02
2018,Kharif,WBCIS,MAHARASHTRA,122,140.0,0,0.14,108.76,5.44,8.92,8.92,88.57,10.71,0.72,0.0,0.0,62.86,37.14,5.0,17.86,77.14,11,11-02-2023 01:02 AM,Wardha,504,02,23.28,levelCode=504&levelNo=3&stateCode=27&year=2018&seasonCode=01&schemeCode=02
2018,Kharif,WBCIS,MAHARASHTRA,123,93.0,52,0.2,179.25,8.96,28.68,28.68,91.03,8.28,0.69,0.69,0.69,30.34,68.28,26.9,16.55,56.55,21,11-02-2023 01:02 AM,Washim,502,02,66.32,levelCode=502&levelNo=3&stateCode=27&year=2018&seasonCode=01&schemeCode=02
2018,Kharif,WBCIS,MAHARASHTRA,57,66.0,0,0.12,89.54,4.48,6.72,6.72,92.42,7.58,-0.0,0.0,0.0,21.21,78.79,1.52,13.64,84.84,12,11-02-2023 01:02 AM,Yavatmal,510,02,17.92,levelCode=510&levelNo=3&stateCode=27&year=2018&seasonCode=01&schemeCode=02
2018,Kharif,WBCIS,RAJASTHAN,37,38.0,0,0.02,40.72,2.04,3.05,3.05,92.11,7.89,0.0,5.26,2.63,78.95,13.16,2.63,5.26,92.11,1,11-02-2023 01:02 AM,Ajmer,119,02,8.14,levelCode=119&levelNo=3&stateCode=08&year=2018&seasonCode=01&schemeCode=02
2018,Kharif,WBCIS,RAJASTHAN,20475,21296.0,1,10.07,16114.15,805.71,1208.56,1208.56,91.78,8.13,0.09,6.07,7.28,72.15,14.5,30.15,52.57,17.28,1,11-02-2023 01:02 AM,Alwar,104,02,3222.83,levelCode=104&levelNo=3&stateCode=08&year=2018&seasonCode=01&schemeCode=02
2018,Kharif,WBCIS,RAJASTHAN,2,2.0,0,0.0,1.89,0.0944,0.1415,0.1415,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,1,11-02-2023 01:02 AM,Baran,128,02,0.38,levelCode=128&levelNo=3&stateCode=08&year=2018&seasonCode=01&schemeCode=02
2018,Kharif,WBCIS,RAJASTHAN,389,422.0,0,1.04,461.27,23.06,37.1,37.1,93.36,6.4,0.24,7.35,2.84,65.17,24.64,1.9,4.74,93.36,1,11-02-2023 01:02 AM,Barmer,115,02,97.26,levelCode=115&levelNo=3&stateCode=08&year=2018&seasonCode=01&schemeCode=02
2018,Kharif,WBCIS,RAJASTHAN,11,12.0,0,0.03,28.05,1.4,2.66,2.66,100.0,0.0,0.0,0.0,58.33,33.33,8.34,8.33,16.67,75.0,1,11-02-2023 01:02 AM,Bundi,121,02,6.72,levelCode=121&levelNo=3&stateCode=08&year=2018&seasonCode=01&schemeCode=02
